ZONE,COUNTY,MODE,TRIPS
1233,Pinellas County,TNC,974.64366
1233,Pinellas County,TRANSIT,861.09675
1233,Pinellas County,WALK,3435.75423
1234,Pinellas County,AUTO,3125.14044
1234,Pinellas County,WALK,206.04468
1235,Pinellas County,AUTO,4815.03224
1236,Pinellas County,AUTO,1987.08216
1236,Pinellas County,WALK,2803.4848
1237,Pinellas County,AUTO,5571.58971
1238,Pinellas County,AUTO,2935.44924
1239,Pinellas County,AUTO,1553.71517
1239,Pinellas County,OTHER,210.7968
1239,Pinellas County,WALK,886.46798
1240,Pinellas County,AUTO,607.00146
1240,Pinellas County,BIKE,6392.54405
1240,Pinellas County,WALK,197.89134
1242,Pinellas County,AUTO,3281.68105
1243,Pinellas County,AUTO,2571.14979
1244,Pinellas County,AUTO,4968.11979
1245,Pinellas County,AUTO,18360.54307
1245,Pinellas County,WALK,197.29074
1246,Pinellas County,AUTO,3388.09576
1247,Pinellas County,AUTO,3045.49382
1248,Pinellas County,AUTO,487.30544
1249,Pinellas County,AUTO,751.28882
1250,Pinellas County,AUTO,1148.77907
1250,Pinellas County,TNC,56.73213
1250,Pinellas County,WALK,226.92852
1251,Pinellas County,AUTO,60.94909
1252,Pinellas County,AUTO,471.00414
1252,Pinellas County,WALK,1260.06253
1253,Pinellas County,AUTO,2245.34706
1254,Pinellas County,AUTO,4126.50512
1255,Pinellas County,AUTO,1754.09599
1256,Pinellas County,AUTO,1605.65259
1256,Pinellas County,SHUTTLE_VANPOOL,116.28091
1257,Pinellas County,AUTO,284.99885
1258,Pinellas County,BIKE,190.22469
1259,Pinellas County,AUTO,2708.94166
1259,Pinellas County,WALK,196.54608
1260,Pinellas County,AUTO,1844.25919
1260,Pinellas County,WALK,848.60432
1261,Pinellas County,AUTO,1028.22311
1261,Pinellas County,WALK,253.23893
1262,Pinellas County,AUTO,196.97298
1263,Pinellas County,AUTO,11590.49386
1263,Pinellas County,WALK,163.5608
1264,Pinellas County,AUTO,1443.66646
1265,Pinellas County,AUTO,188.44124
1265,Pinellas County,WALK,115.47538
1266,Pinellas County,AUTO,1341.18794
1267,Pinellas County,AUTO,468.21603
1267,Pinellas County,BIKE,18.28361
1267,Pinellas County,WALK,115.47538
1268,Pinellas County,AUTO,1939.40831
1268,Pinellas County,WALK,176.27949
1269,Pinellas County,AUTO,235.14501
1272,Pinellas County,AUTO,1225.24093
1272,Pinellas County,BIKE,106.51023
1272,Pinellas County,TAXI_NOT_TNC,106.51023
1272,Pinellas County,TRANSIT,106.51023
1273,Pinellas County,AUTO,3007.77463
1273,Pinellas County,BIKE,207.38696
1273,Pinellas County,TRANSIT,861.09675
1274,Pinellas County,AUTO,7118.23442
1274,Pinellas County,BIKE,207.38696
1274,Pinellas County,OTHER,443.23399
1274,Pinellas County,TRANSIT,886.46798
1275,Pinellas County,AUTO,2462.32731
1276,Pinellas County,AUTO,2995.79345
1277,Pinellas County,AUTO,12169.60928
1278,Pinellas County,AUTO,530.38359
1278,Pinellas County,BIKE,371.90556
1278,Pinellas County,WALK,22.72945
1279,Pinellas County,AUTO,203.3319
1280,Pinellas County,AUTO,67.63373
1281,Pinellas County,AUTO,516.32317
1282,Pinellas County,AUTO,4293.904
1282,Pinellas County,WALK,1838.77925
1283,Pinellas County,AUTO,8424.97587
1284,Pinellas County,AUTO,5892.44711
1285,Pinellas County,AUTO,41.07808
1286,Pinellas County,AUTO,316.21572
1286,Pinellas County,WALK,100.20144
1287,Pinellas County,AUTO,1241.06047
1288,Pinellas County,AUTO,1870.36856
1289,Pinellas County,AUTO,8374.42469
1289,Pinellas County,BIKE,1168.77364
1289,Pinellas County,TNC,414.77392
1289,Pinellas County,WALK,3031.12025
1290,Pinellas County,AUTO,19959.64885
1290,Pinellas County,TRANSIT,429.82572
1290,Pinellas County,WALK,414.77392
1291,Pinellas County,AUTO,403.65288
1292,Pinellas County,AUTO,11718.86857
1292,Pinellas County,WALK,2827.85076
1293,Pinellas County,AUTO,9329.89475
1293,Pinellas County,BIKE,273.16792
1293,Pinellas County,WALK,16115.53002
1295,Pinellas County,AUTO,3328.38543
1295,Pinellas County,WALK,425.78727
1296,Pinellas County,AUTO,5586.83249
1297,Pinellas County,AUTO,6468.27609
1297,Pinellas County,TRANSIT,520.82046
1298,Pinellas County,AUTO,5171.31599
1299,Pinellas County,AUTO,695.5571
1300,Pinellas County,AUTO,11203.03198
1300,Pinellas County,OTHER,3275.4079
1300,Pinellas County,TRANSIT,294.019
1300,Pinellas County,WALK,116.00359
1301,Pinellas County,AUTO,2190.87355
1301,Pinellas County,BIKE,190.22469
1301,Pinellas County,OTHER,190.22469
1301,Pinellas County,TRANSIT,429.82572
1301,Pinellas County,WALK,541.26169
1302,Pinellas County,AUTO,7824.57189
1302,Pinellas County,BIKE,1999.10421
1302,Pinellas County,WALK,1063.26534
1303,Pinellas County,AUTO,4992.47647
1303,Pinellas County,TRANSIT,151.67864
1303,Pinellas County,WALK,204.36797
1304,Pinellas County,AUTO,10063.83781
1304,Pinellas County,SCHOOL_BUS,25.77046
1304,Pinellas County,TRANSIT,98.36514
1304,Pinellas County,WALK,6016.70617
1305,Pinellas County,AUTO,57.41389
1306,Pinellas County,AUTO,1014.24227
1306,Pinellas County,BIKE,124.11392
1306,Pinellas County,WALK,198.26061
1307,Pinellas County,AUTO,5043.95588
1307,Pinellas County,WALK,216.08051
1308,Pinellas County,AUTO,2267.70757
1309,Pinellas County,AUTO,8632.19282
1309,Pinellas County,OTHER,634.17809
1310,Pinellas County,AUTO,386.36634
1310,Pinellas County,TRANSIT,520.82046
1311,Pinellas County,AUTO,18678.23837
1313,Pinellas County,AUTO,81.3121
1313,Pinellas County,WALK,121.96815
1314,Pinellas County,AUTO,15453.17959
1314,Pinellas County,BIKE,1938.27841
1315,Pinellas County,AUTO,1131.88413
1315,Pinellas County,TNC,99.54073
1316,Pinellas County,AUTO,11102.76573
1318,Pinellas County,AUTO,3919.30361
1318,Pinellas County,WALK,22.72945
1319,Pinellas County,AUTO,10998.25393
1320,Pinellas County,AUTO,367.5382
1320,Pinellas County,BIKE,124.11392
1321,Pinellas County,AUTO,235.51267
1322,Pinellas County,AUTO,799.85386
1324,Pinellas County,AUTO,4287.71679
1325,Pinellas County,AUTO,6747.45968
1326,Pinellas County,AUTO,14160.26199
1327,Pinellas County,AUTO,10717.7133
1328,Pinellas County,AUTO,7025.72023
1328,Pinellas County,BIKE,124.11392
1328,Pinellas County,TRANSIT,106.51023
1328,Pinellas County,WALK,124.11392
1329,Pinellas County,AUTO,1139.77503
1331,Pinellas County,AUTO,149.90653
1332,Pinellas County,AUTO,582.68701
1333,Pinellas County,AUTO,1980.89742
1333,Pinellas County,TRANSIT,520.82046
1334,Pinellas County,AUTO,1588.25631
1335,Pinellas County,AUTO,7397.6461
1335,Pinellas County,OTHER,952.72244
1335,Pinellas County,TRANSIT,22.9755
1336,Pinellas County,AUTO,3771.36288
1336,Pinellas County,WALK,6065.9074
1337,Pinellas County,AUTO,2943.93785
1338,Pinellas County,AUTO,3814.00252
1339,Pinellas County,AUTO,450.11845
1340,Pinellas County,AUTO,150.67279
1340,Pinellas County,WALK,266.86211
1341,Pinellas County,AUTO,115.49016
1342,Pinellas County,AUTO,5028.3848
1343,Pinellas County,AUTO,1059.65742
1344,Pinellas County,AUTO,18473.24472
1344,Pinellas County,OTHER,190.22469
1344,Pinellas County,TNC,1261.35733
1344,Pinellas County,TRANSIT,1046.312
1344,Pinellas County,WALK,2821.39421
1345,Pinellas County,AUTO,447.62042
1346,Pinellas County,AUTO,1125.85522
1347,Pinellas County,AUTO,5449.66583
1348,Pinellas County,AUTO,3266.11168
1348,Pinellas County,BIKE,139.55152
1348,Pinellas County,TRANSIT,41.12054
1349,Pinellas County,AUTO,172.75536
1350,Pinellas County,AUTO,1568.87506
1351,Pinellas County,AUTO,4585.9394
1352,Pinellas County,AUTO,8597.41063
1352,Pinellas County,OTHER,784.415
1352,Pinellas County,WALK,98.46949
1353,Pinellas County,AUTO,4671.62997
1353,Pinellas County,TRANSIT,663.93674
1354,Pinellas County,AUTO,1794.99013
1354,Pinellas County,WALK,1870.79419
1355,Pinellas County,AUTO,583.60543
1356,Pinellas County,AUTO,24283.55166
1357,Pinellas County,AUTO,16611.10065
1358,Pinellas County,AUTO,32.02904
1359,Pinellas County,AUTO,4599.44773
1359,Pinellas County,WALK,197.19206
1360,Pinellas County,TAXI_NOT_TNC,32.53331
1360,Pinellas County,TRANSIT,150.43194
1361,Pinellas County,AUTO,885.77558
1361,Pinellas County,BIKE,72.2727
1362,Pinellas County,AUTO,148.15266
1363,Pinellas County,AUTO,4756.23357
1363,Pinellas County,BIKE,72.2727
1364,Pinellas County,AUTO,5855.70378
1364,Pinellas County,WALK,101.8678
1365,Pinellas County,AUTO,2425.53835
1365,Pinellas County,WALK,26.99727
1366,Pinellas County,AUTO,2172.74662
1366,Pinellas County,TNC,139.02503
1367,Pinellas County,AUTO,1331.44185
1368,Pinellas County,AUTO,1165.66595
1369,Pinellas County,AUTO,2092.24958
1369,Pinellas County,SHUTTLE_VANPOOL,137.7174
1370,Pinellas County,AUTO,1282.76936
1370,Pinellas County,LONG_DIST_PASS,4661.99748
1370,Pinellas County,WALK,39.96822
1371,Pinellas County,AUTO,2368.0574
1372,Pinellas County,AUTO,5598.82084
1372,Pinellas County,WALK,463.4128
1373,Pinellas County,AUTO,3875.5973
1374,Pinellas County,AUTO,2291.2332
1375,Pinellas County,AUTO,12033.31103
1375,Pinellas County,WALK,1858.89738
1376,Pinellas County,AUTO,3069.19662
1376,Pinellas County,TRANSIT,443.23399
1376,Pinellas County,WALK,1781.93049
1377,Pinellas County,AUTO,20795.06268
1378,Pinellas County,AUTO,5237.51883
1378,Pinellas County,BIKE,66.83496
1379,Pinellas County,AUTO,693.70644
1380,Pinellas County,AUTO,509.27398
1381,Pinellas County,AUTO,567.4468
1382,Pinellas County,AUTO,3211.6246
1383,Pinellas County,AUTO,1829.97646
1384,Pinellas County,AUTO,1710.13544
1384,Pinellas County,TRANSIT,42.62681
1385,Pinellas County,AUTO,1886.47305
1386,Pinellas County,AUTO,6253.17275
1386,Pinellas County,WALK,560.55417
1387,Pinellas County,AUTO,1639.8107
1387,Pinellas County,WALK,600.17157
1388,Pinellas County,AUTO,281.60929
1389,Pinellas County,AUTO,8785.32612
1389,Pinellas County,TRANSIT,1124.81684
1389,Pinellas County,WALK,1198.68478
1390,Pinellas County,AUTO,44.10435
1391,Pinellas County,AUTO,1225.4668
1391,Pinellas County,WALK,101.66595
1392,Pinellas County,AUTO,13427.94622
1393,Pinellas County,AUTO,388.33316
1394,Pinellas County,AUTO,2241.04294
1394,Pinellas County,WALK,98.27306
1395,Pinellas County,AUTO,11179.65685
1396,Pinellas County,AUTO,626.56199
1397,Pinellas County,AUTO,2286.31815
1397,Pinellas County,WALK,2322.4606
1398,Pinellas County,AUTO,4379.14737
1399,Pinellas County,AUTO,2150.92513
1400,Pinellas County,AUTO,4308.60232
1400,Pinellas County,SCHOOL_BUS,1110.85399
1401,Pinellas County,AUTO,1427.3892
1401,Pinellas County,WALK,119.62429
1402,Pinellas County,AUTO,869.52899
1402,Pinellas County,TNC,81.66026
1402,Pinellas County,WALK,36.56726
1403,Pinellas County,AUTO,197.4758
1403,Pinellas County,WALK,358.87287
1404,Pinellas County,AUTO,285.95142
1405,Pinellas County,AUTO,4.36342
1406,Pinellas County,AUTO,7773.34685
1406,Pinellas County,BIKE,43.03641
1406,Pinellas County,WALK,101.66595
1407,Pinellas County,AUTO,2094.25073
1408,Pinellas County,AUTO,2808.35492
1408,Pinellas County,WALK,98.27306
1409,Pinellas County,AUTO,5119.42322
1409,Pinellas County,WALK,98.28562
1410,Pinellas County,AUTO,4481.34037
1410,Pinellas County,WALK,765.13982
1411,Pinellas County,AUTO,3201.30981
1411,Pinellas County,SCHOOL_BUS,965.24316
1411,Pinellas County,TRANSIT,1687.22526
1411,Pinellas County,WALK,2534.8132
1412,Pinellas County,AUTO,8651.83664
1412,Pinellas County,TRANSIT,562.40842
1412,Pinellas County,WALK,1124.81684
1413,Pinellas County,AUTO,10645.80402
1415,Pinellas County,AUTO,1752.69973
1416,Pinellas County,AUTO,1019.51312
1416,Pinellas County,WALK,58.47716
1417,Pinellas County,AUTO,98.28562
1417,Pinellas County,OTHER,34.61862
1418,Pinellas County,AUTO,9953.2639
1419,Pinellas County,AUTO,19160.58827
1419,Pinellas County,BIKE,365.98324
1419,Pinellas County,WALK,182.99162
1420,Pinellas County,AUTO,2700.90158
1420,Pinellas County,WALK,181.46263
1421,Pinellas County,AUTO,1123.15881
1422,Pinellas County,AUTO,2099.54783
1422,Pinellas County,WALK,391.53264
1423,Pinellas County,AUTO,12193.87661
1425,Pinellas County,AUTO,6434.465
1426,Pinellas County,AUTO,2567.678
1426,Pinellas County,WALK,4582.55629
1427,Pinellas County,AUTO,8065.44783
1427,Pinellas County,WALK,1110.85399
1428,Pinellas County,AUTO,7138.17667
1429,Pinellas County,AUTO,6082.34374
1429,Pinellas County,OTHER,3287.59698
1429,Pinellas County,TRANSIT,443.23399
1430,Pinellas County,AUTO,7849.23739
1431,Pinellas County,AUTO,10790.50643
1431,Pinellas County,WALK,2008.04687
1432,Pinellas County,AUTO,3640.67919
1433,Pinellas County,AUTO,441.18899
1434,Pinellas County,AUTO,6047.1057
1434,Pinellas County,TNC,41.07703
1436,Pinellas County,AUTO,2961.99713
1437,Pinellas County,AUTO,13152.11692
1437,Pinellas County,BIKE,30.00598
1437,Pinellas County,OTHER,34.61862
1438,Pinellas County,AUTO,601.99206
1439,Pinellas County,AUTO,79.13429
1440,Pinellas County,AUTO,5409.4046
1441,Pinellas County,AUTO,1787.37483
1442,Pinellas County,AUTO,4076.72053
1442,Pinellas County,OTHER,241.18776
1443,Pinellas County,AUTO,2456.03864
1444,Pinellas County,AUTO,199.18948
1445,Pinellas County,AUTO,12536.12773
1446,Pinellas County,AUTO,343.40414
1446,Pinellas County,BIKE,30.00598
1446,Pinellas County,WALK,171.91847
1448,Pinellas County,AUTO,2336.58195
1448,Pinellas County,SCHOOL_BUS,129.99131
1449,Pinellas County,AUTO,2627.65949
1450,Pinellas County,AUTO,994.52847
1451,Pinellas County,AUTO,1024.14535
1452,Pinellas County,AUTO,309.44886
1453,Pinellas County,AUTO,3417.73708
1453,Pinellas County,WALK,12811.55783
1454,Pinellas County,AUTO,6818.23581
1454,Pinellas County,WALK,171.91847
1455,Pinellas County,AUTO,13860.29922
1456,Pinellas County,AUTO,1770.66448
1457,Pinellas County,AUTO,17515.60821
1458,Pinellas County,AUTO,2466.56181
1459,Pinellas County,AUTO,2184.57152
1460,Pinellas County,AUTO,136.03708
1461,Pinellas County,AUTO,41.83866
1462,Pinellas County,AUTO,641.15632
1463,Pinellas County,AUTO,12956.19399
1463,Pinellas County,BIKE,22.72944
1464,Pinellas County,AUTO,1684.90273
1465,Pinellas County,AUTO,5569.25421
1466,Pinellas County,AUTO,1247.24764
1466,Pinellas County,TRANSIT,98.29656
1466,Pinellas County,WALK,610.54751
1467,Pinellas County,AUTO,1758.73998
1468,Pinellas County,AUTO,1998.07119
1468,Pinellas County,TRANSIT,81.66026
1469,Pinellas County,AUTO,10092.84156
1469,Pinellas County,BIKE,196.55658
1469,Pinellas County,WALK,972.2689
1470,Pinellas County,AUTO,7171.06395
1471,Pinellas County,AUTO,9017.219
1471,Pinellas County,WALK,195.76632
1472,Pinellas County,AUTO,171.81066
1473,Pinellas County,AUTO,15204.00907
1474,Pinellas County,AUTO,3428.21233
1474,Pinellas County,WALK,2398.04256
1475,Pinellas County,AUTO,317.69081
1476,Pinellas County,AUTO,10529.1812
1476,Pinellas County,TRANSIT,965.24316
1477,Pinellas County,AUTO,1867.73162
1478,Pinellas County,AUTO,4195.40512
1478,Pinellas County,WALK,98.8018
1479,Pinellas County,AUTO,183.46273
1480,Pinellas County,AUTO,616.86016
1480,Pinellas County,WALK,49.04968
1481,Pinellas County,AUTO,5055.2112
1481,Pinellas County,TRANSIT,138.92812
1482,Pinellas County,AUTO,2817.01025
1483,Pinellas County,AUTO,8800.62068
1484,Pinellas County,AUTO,79.05536
1485,Pinellas County,AUTO,7552.52802
1486,Pinellas County,AUTO,1933.96894
1486,Pinellas County,WALK,98.50141
1487,Pinellas County,AUTO,13393.21661
1488,Pinellas County,AUTO,906.63471
1489,Pinellas County,AUTO,5151.49853
1489,Pinellas County,TRANSIT,227.16302
1489,Pinellas County,WALK,266.92706
1490,Pinellas County,AUTO,7503.29621
1490,Pinellas County,WALK,6074.61088
1491,Pinellas County,AUTO,6047.60108
1491,Pinellas County,OTHER,98.36514
1491,Pinellas County,WALK,98.8018
1492,Pinellas County,AUTO,463.84404
1493,Pinellas County,AUTO,2174.14008
1494,Pinellas County,AUTO,3341.88866
1495,Pinellas County,AUTO,39.35036
1495,Pinellas County,SHUTTLE_VANPOOL,34.42935
1496,Pinellas County,AUTO,6823.34217
1496,Pinellas County,WALK,1489.54145
1497,Pinellas County,AUTO,709.82154
1497,Pinellas County,TNC,732.81944
1497,Pinellas County,WALK,861.09675
1498,Pinellas County,AUTO,1496.4334
1498,Pinellas County,WALK,230.1027
1499,Pinellas County,AUTO,4654.06198
1499,Pinellas County,TRANSIT,1884.16992
1499,Pinellas County,WALK,115.05135
1500,Pinellas County,AUTO,305.09983
1500,Pinellas County,WALK,115.05135
1501,Pinellas County,AUTO,8468.34953
1502,Pinellas County,AUTO,7827.86655
1502,Pinellas County,BIKE,2020.98112
1503,Pinellas County,AUTO,4823.92268
1504,Pinellas County,AUTO,1.90562
1506,Pinellas County,AUTO,325.55219
1507,Pinellas County,AUTO,323.1951
1508,Pinellas County,AUTO,77.31138
1509,Pinellas County,AUTO,1199.35574
1511,Pinellas County,AUTO,439.70002
1511,Pinellas County,WALK,193.63322
1512,Pinellas County,AUTO,8946.97997
1512,Pinellas County,BIKE,49.10694
1512,Pinellas County,WALK,99.43252
1513,Pinellas County,AUTO,387.26644
1513,Pinellas County,WALK,387.26644
1514,Pinellas County,BIKE,24.55347
1515,Pinellas County,AUTO,3359.69411
1515,Pinellas County,WALK,330.54962
1516,Pinellas County,AUTO,6872.80861
1516,Pinellas County,WALK,3959.86126
1517,Pinellas County,AUTO,652.03802
1518,Pinellas County,AUTO,245.15762
1518,Pinellas County,BIKE,24.55347
1518,Pinellas County,WALK,4577.06952
1519,Pinellas County,AUTO,5678.24014
1519,Pinellas County,BIKE,18.28361
1519,Pinellas County,WALK,24.91699
1520,Pinellas County,AUTO,2867.97923
1520,Pinellas County,SHUTTLE_VANPOOL,34.42935
1520,Pinellas County,WALK,158.17558
1521,Pinellas County,AUTO,1559.25093
1521,Pinellas County,TNC,39.74852
1521,Pinellas County,TRANSIT,158.99408
1521,Pinellas County,WALK,105.3984
1522,Pinellas County,AUTO,322.84205
1523,Pinellas County,AUTO,116.1438
1523,Pinellas County,WALK,250.54532
1524,Pinellas County,AUTO,6527.80298
1524,Pinellas County,TNC,39.74852
1524,Pinellas County,WALK,197.9241
1525,Pinellas County,AUTO,997.85767
1526,Pinellas County,AUTO,253.04077
1527,Pinellas County,AUTO,261.93993
1527,Pinellas County,SHUTTLE_VANPOOL,68.8587
1528,Pinellas County,AUTO,1635.35243
1528,Pinellas County,SHUTTLE_VANPOOL,68.8587
1529,Pinellas County,AUTO,10.7454
1530,Pinellas County,AUTO,319.7365
1530,Pinellas County,TRANSIT,132.54181
1530,Pinellas County,WALK,415.87819
1531,Pinellas County,AUTO,6577.86799
1531,Pinellas County,WALK,4376.61166
1532,Pinellas County,AUTO,8917.71769
1532,Pinellas County,BIKE,2067.3762
1532,Pinellas County,WALK,2190.67715
1533,Pinellas County,AUTO,2073.53212
1533,Pinellas County,BIKE,651.13262
1534,Pinellas County,AUTO,18119.73486
1534,Pinellas County,BIKE,32.12481
1534,Pinellas County,WALK,111.45566
1535,Pinellas County,AUTO,8886.01413
1535,Pinellas County,TRANSIT,336.26687
1536,Pinellas County,AUTO,7885.81444
1536,Pinellas County,OTHER,277.81027
1536,Pinellas County,WALK,437.46934
1537,Pinellas County,AUTO,2766.50603
1537,Pinellas County,WALK,9.23415
1538,Pinellas County,AUTO,2338.88006
1538,Pinellas County,WALK,39.76994
1539,Pinellas County,AUTO,611.47203
1539,Pinellas County,WALK,204.03978
1540,Pinellas County,AUTO,669.93782
1541,Pinellas County,AUTO,1470.42796
1541,Pinellas County,WALK,82.09154
1544,Pinellas County,AUTO,6233.17078
1544,Pinellas County,WALK,79.05105
1545,Pinellas County,AUTO,4592.32052
1546,Pinellas County,AUTO,1499.92722
1546,Pinellas County,SCHOOL_BUS,129.99131
1546,Pinellas County,WALK,323.19944
1547,Pinellas County,AUTO,7255.63455
1548,Pinellas County,AUTO,4983.47893
1549,Pinellas County,AUTO,7122.54248
1549,Pinellas County,WALK,10758.09834
1550,Pinellas County,AUTO,1691.45226
1551,Pinellas County,AUTO,1305.64366
1551,Pinellas County,TRANSIT,1849.75804
1551,Pinellas County,WALK,2774.63706
1552,Pinellas County,AUTO,2632.70122
1553,Pinellas County,AUTO,5076.28719
1554,Pinellas County,AUTO,4003.23017
1555,Pinellas County,AUTO,880.87219
1556,Pinellas County,AUTO,786.06239
1557,Pinellas County,AUTO,5921.31708
1558,Pinellas County,AUTO,8773.32755
1559,Pinellas County,AUTO,123.13872
1560,Pinellas County,AUTO,16966.21543
1561,Pinellas County,AUTO,3805.58708
1561,Pinellas County,TRANSIT,2774.63706
1561,Pinellas County,WALK,106.28844
1562,Pinellas County,AUTO,654.20899
1562,Pinellas County,TRANSIT,151.67864
1562,Pinellas County,WALK,354.80934
1563,Pinellas County,AUTO,848.70369
1563,Pinellas County,TRANSIT,99.54073
1563,Pinellas County,WALK,54.33744
1564,Pinellas County,AUTO,2815.30009
1565,Pinellas County,AUTO,1241.12904
1567,Pinellas County,AUTO,432.08411
1568,Pinellas County,AUTO,3033.66336
1569,Pinellas County,AUTO,2127.94987
1570,Pinellas County,AUTO,1203.52343
1571,Pinellas County,AUTO,645.81675
1572,Pinellas County,AUTO,1150.03541
1572,Pinellas County,BIKE,54.33744
1572,Pinellas County,WALK,54.33744
1573,Pinellas County,AUTO,750.98634
1573,Pinellas County,SCHOOL_BUS,82.32093
1574,Pinellas County,AUTO,1457.86234
1574,Pinellas County,WALK,401.6972
1575,Pinellas County,AUTO,1222.48672
1576,Pinellas County,AUTO,568.16037
1577,Pinellas County,AUTO,474.12561
1578,Pinellas County,AUTO,77.75183
1579,Pinellas County,AUTO,727.02075
1579,Pinellas County,WALK,196.57896
1581,Pinellas County,AUTO,668.05213
1582,Pinellas County,AUTO,3409.7225
1582,Pinellas County,WALK,196.80194
1583,Pinellas County,AUTO,951.31158
1584,Pinellas County,AUTO,8946.72112
1585,Pinellas County,AUTO,300.03838
1586,Pinellas County,AUTO,704.62436
1587,Pinellas County,AUTO,3825.19035
1587,Pinellas County,SHUTTLE_VANPOOL,1421.07936
1587,Pinellas County,WALK,119.59753
1588,Pinellas County,AUTO,207.51424
1589,Pinellas County,AUTO,3924.17661
1589,Pinellas County,WALK,3444.387
1590,Pinellas County,AUTO,1000.69541
1592,Pinellas County,AUTO,1437.41466
1592,Pinellas County,WALK,39.28635
1593,Pinellas County,AUTO,906.88505
1593,Pinellas County,WALK,46.16328
1594,Pinellas County,BIKE,733.06202
1595,Pinellas County,AUTO,4270.22128
1595,Pinellas County,BIKE,518.66735
1595,Pinellas County,SHUTTLE_VANPOOL,34.42935
1596,Pinellas County,AUTO,288.12263
1596,Pinellas County,BIKE,911.45526
1596,Pinellas County,SHUTTLE_VANPOOL,137.7174
1596,Pinellas County,TRANSIT,34.42935
1597,Pinellas County,AUTO,8489.86043
1598,Pinellas County,AUTO,5080.45788
1599,Pinellas County,AUTO,2087.42951
1599,Pinellas County,WALK,201.63268
1600,Pinellas County,AUTO,1066.91756
1600,Pinellas County,WALK,3.65576
1601,Pinellas County,AUTO,1031.34598
1602,Pinellas County,AUTO,5403.40047
1602,Pinellas County,WALK,2330.99874
1603,Pinellas County,AUTO,9260.15332
1603,Pinellas County,OTHER,98.36514
1603,Pinellas County,TRANSIT,237.5604
1604,Pinellas County,AUTO,318.53951
1605,Pinellas County,AUTO,288.64178
1606,Pinellas County,AUTO,321.54087
1607,Pinellas County,AUTO,6.77758
1608,Pinellas County,AUTO,4403.7762
1609,Pinellas County,AUTO,633.60541
1610,Pinellas County,AUTO,5342.18247
1610,Pinellas County,BIKE,54.33744
1610,Pinellas County,WALK,116.6468
1611,Pinellas County,AUTO,3522.41525
1611,Pinellas County,BIKE,115.49016
1612,Pinellas County,AUTO,10186.43465
1612,Pinellas County,SCHOOL_BUS,36.13635
1613,Pinellas County,AUTO,15380.32459
1613,Pinellas County,BIKE,2769.36061
1613,Pinellas County,TRANSIT,1437.88007
1613,Pinellas County,WALK,5453.07028
1614,Pinellas County,AUTO,3716.17672
1614,Pinellas County,WALK,394.70042
1615,Pinellas County,AUTO,3810.6643
1616,Pinellas County,AUTO,39.30561
1617,Pinellas County,AUTO,1538.34742
1618,Pinellas County,AUTO,598.60484
1619,Pinellas County,AUTO,1535.92658
1620,Pinellas County,AUTO,761.70727
1621,Pinellas County,AUTO,374.27367
1622,Pinellas County,AUTO,1623.44345
1622,Pinellas County,SCHOOL_BUS,431.93527
1623,Pinellas County,AUTO,5005.40135
1623,Pinellas County,BIKE,54.33744
1623,Pinellas County,SCHOOL_BUS,381.42568
1624,Pinellas County,AUTO,621.52264
1625,Pinellas County,AUTO,1860.30208
1626,Pinellas County,AUTO,1423.19904
1627,Pinellas County,AUTO,483.8583
1628,Pinellas County,AUTO,13863.31573
1628,Pinellas County,TRANSIT,121.90575
1629,Pinellas County,AUTO,8316.36666
1630,Pinellas County,AUTO,7778.4816
1631,Pinellas County,AUTO,842.50734
1631,Pinellas County,BIKE,111.1102
1631,Pinellas County,SHUTTLE_VANPOOL,34.42935
1631,Pinellas County,WALK,202.63418
1632,Pinellas County,AUTO,3617.17598
1633,Pinellas County,AUTO,3042.14864
1633,Pinellas County,TRANSIT,100.71085
1633,Pinellas County,WALK,223.1016
1634,Pinellas County,AUTO,3119.91134
1634,Pinellas County,TRANSIT,1722.1935
1634,Pinellas County,WALK,2574.61047
1635,Pinellas County,AUTO,5828.00218
1636,Pinellas County,AUTO,40.72374
1637,Pinellas County,AUTO,3033.9218
1638,Pinellas County,AUTO,268.37271
1639,Pinellas County,AUTO,1541.29326
1640,Pinellas County,AUTO,6713.94294
1640,Pinellas County,BIKE,567.07733
1641,Pinellas County,AUTO,3976.93451
1642,Pinellas County,AUTO,1760.79321
1643,Pinellas County,AUTO,2466.89304
1643,Pinellas County,WALK,98.8018
1644,Pinellas County,AUTO,31.31083
1645,Pinellas County,AUTO,4555.4753
1645,Pinellas County,TRANSIT,2410.73541
1645,Pinellas County,WALK,1177.3427
1646,Pinellas County,AUTO,580.72234
1646,Pinellas County,OTHER,991.52944
1646,Pinellas County,WALK,103.02158
1647,Pinellas County,AUTO,3473.97746
1647,Pinellas County,TRANSIT,1145.25141
1647,Pinellas County,WALK,201.13253
1648,Pinellas County,AUTO,4956.16976
1648,Pinellas County,OTHER,1235.9827
1648,Pinellas County,WALK,103.02158
1649,Pinellas County,AUTO,68.8587
1650,Pinellas County,AUTO,2737.4855
1651,Pinellas County,AUTO,994.07824
1652,Pinellas County,AUTO,6544.45266
1652,Pinellas County,BIKE,9654.1099
1652,Pinellas County,TRANSIT,1128.06209
1653,Pinellas County,AUTO,1183.37082
1653,Pinellas County,TRANSIT,292.79924
1653,Pinellas County,WALK,165.85344
1654,Pinellas County,AUTO,457.54737
1655,Pinellas County,AUTO,195.38254
1656,Pinellas County,AUTO,1161.22331
